"Revenue Outturn (RO) 2020-21 Final: Cultural, Environmental, Regulatory and Planning Services (RO5) data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net current expenditure (£ thousand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hide or delete,,,,Row_no,111,111,111,111,111,111,111,112,112,112,112,112,112,112,113,113,113,113,113,113,113,114,114,114,114,114,114,114,115,115,115,115,115,115,115,121,121,121,121,121,121,121,122,122,122,122,122,122,122,123,123,123,123,123,123,123,129,129,129,129,129,129,129,131,131,131,131,131,131,131,137,137,137,137,137,137,137,140,140,140,140,140,140,140,150,150,150,150,150,150,150,190,190,190,190,190,190,190,210,210,210,210,210,210,210,219,219,219,219,219,219,219,220,220,220,220,220,220,220,221,221,221,221,221,221,221,222,222,222,222,222,222,222,223,223,223,223,223,223,223,224,224,224,224,224,224,224,225,225,225,225,225,225,225,226,226,226,226,226,226,226,227,227,227,227,227,227,227,228,228,228,228,228,228,228,229,229,229,229,229,229,229,230,230,230,230,230,230,230,231,231,231,231,231,231,231,232,232,232,232,232,232,232,233,233,233,233,233,233,233,241,241,241,241,241,241,241,243,243,243,243,243,243,243,244,244,244,244,244,244,244,247,247,247,247,247,247,247,250,250,250,250,250,250,250,270,270,270,270,270,270,270,281,281,281,281,281,281,281,282,282,282,282,282,282,282,283,283,283,283,283,283,283,284,284,284,284,284,284,284,285,285,285,285,285,285,285,286,286,286,286,286,286,286,290,290,290,290,290,290,290,310,310,310,310,310,310,310,320,320,320,320,320,320,320,335,335,335,335,335,335,335,338,338,338,338,338,338,338,340,340,340,340,340,340,340,350,350,350,350,350,350,350,351,351,351,351,351,351,351,352,352,352,352,352,352,352,360,360,360,360,360,360,360,390,390,390,390,390,390,390,400,400,400,400,400,400,400,,,,,,,,,,,,,,,
,,,,Col_no,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,,,,,,,,,,,,,,,
,,,,,Archives,,,,,,,Arts development and support,,,,,,,Heritage,,,,,,,Museums and galleries,,,,,,,Theatres and public entertainment,,,,,,,Community centres and public halls,,,,,,,Foreshore,,,,,,,Sports development and community recreation,,,,,,,Sports and leisure facilities (including golf courses),,,,,,,Parks & Open Spaces (including play areas),,,,,,,Allotments,,,,,,,Tourism,,,,,,,Library service,,,,,,,TOTAL CULTURAL AND RELATED SERVICES,,,,,,,"Cemetery, cremation and mortuary services",,,,,,,Trading standards,,,,,,,Water safety,,,,,,,Food safety,,,,,,,Environmental protection; noise and nuisance,,,,,,,Housing standards,,,,,,,Health and safety,,,,,,,Port health (excluding levies),,,,,,,Port health levies,,,,,,,Pest control,,,,,,,Public conveniences,,,,,,,Animal and public health; infectious disease control,,,,,,,Licensing - Alcohol and entertainment licensing; taxi licensing,,,,,,,Crime Reduction,,,,,,,Safety Services,,,,,,,CCTV,,,,,,,Defences against flooding,,,,,,,Land drainage and related work (excluding levy / Special levies),,,,,,,Land drainage and related work - Levy / Special levies,,,,,,,Coast protection,,,,,,,Agricultural and fisheries services,,,,,,,Street cleansing (not chargeable to Highways),,,,,,,Waste collection,,,,,,,Waste disposal,,,,,,,Trade waste,,,,,,,Recycling,,,,,,,Waste minimisation,,,,,,,Climate change costs,,,,,,,TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,,,,,,,Building control,,,,,,,Development control,,,,,,,Conservation and listed buildings planning policy,,,,,,,Other planning policy,,,,,,,Environmental initiatives,,,,,,,Economic development,,,,,,,Economic research,,,,,,,Business support,,,,,,,Community development,,,,,,,TOTAL PLANNING AND DEVELOPMENT SERVICES,,,,,,,"TOTAL CULTURAL, ENVIRONMENTAL, REGULATORY AND PLANNING SERVICES",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E-code,ONS Code,Local authority,,Class,"Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)","Employees
 (C1)","Running Expenses
 (C2)","Total Expenditure
 (C3 = C1 + C2)","Sales, Fees and Charges
 (C4)","Other Income
 (C5)","Total Income
 (C6 = C4 + C5)","Net Current Expenditure
 (C7 = C3 - C6)",,,,,,,,,,,,,,,
E0101,E06000022,Bath & North East Somerset UA,,UA,266,68,334,2,3,5,329,0,0,0,0,0,0,0,"3,521","5,543","9,065","2,801","2,249","5,050","4,015",664,"1,099","1,763",49,291,339,"1,424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,"1,581","1,711",84,266,350,"1,362","1,503","1,792","3,295",502,258,760,"2,535",0,0,0,0,0,0,0,256,"1,099","1,355",81,25,106,"1,250","1,589",404,"1,993",37,126,163,"1,830","7,928","11,587","19,516","3,555","3,217","6,772","12,744",703,751,"1,454","1,895",-13,"1,882",-428,346,99,445,14,0,14,430,0,0,0,0,0,0,0,456,129,584,7,80,88,497,497,190,687,24,11,35,652,309,134,443,13,236,249,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,101,219,48,37,85,135,0,374,374,63,30,94,280,38,19,58,4,0,4,54,394,186,580,335,-50,285,295,44,190,234,0,48,48,186,0,0,0,0,0,0,0,489,140,630,0,42,42,587,260,68,328,0,17,17,311,0,216,216,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,955","1,203","3,158",66,208,273,"2,885","2,132","1,686","3,819",534,0,534,"3,284","1,121","1,613","2,734",613,0,613,"2,121",27,663,690,619,0,619,70,"4,230","6,480","10,710","2,114",0,"2,114","8,596",138,35,173,49,0,49,124,0,0,0,0,0,0,0,"13,259","14,277","27,536","6,399",646,"7,045","20,490",633,176,810,425,-3,422,388,"2,312",184,"2,496","1,560",0,"1,560",936,0,0,0,0,0,0,0,636,"1,173","1,809",-4,55,52,"1,757",586,566,"1,152",3,344,347,805,377,362,739,-4,312,308,431,377,362,739,-4,312,308,431,409,525,933,8,321,330,604,933,237,"1,170",0,172,172,998,"6,263","3,585","9,848","1,985","1,514","3,499","6,349","27,450","29,449","56,899","11,940","5,377","17,316","39,583",,,,,,,,,,,,,,,
E0102,E06000023,Bristol UA,,UA,442,127,569,106,160,266,303,209,921,"1,130",11,0,11,"1,119",27,6,33,0,0,0,33,"4,419","3,528","7,947",771,0,771,"7,176",309,"1,375","1,684",17,0,17,"1,667",0,264,264,104,48,152,112,860,72,932,615,6,621,311,0,84,84,0,0,0,84,48,"2,381","2,429",189,14,203,"2,226","6,363","5,737","12,100","3,604",348,"3,952","8,148",34,136,170,2,286,288,-118,0,0,0,0,0,0,0,"3,685","2,961","6,646",17,104,121,"6,525","16,396","17,592","33,988","5,436",966,"6,402","27,586",975,"2,483","3,458","4,001",1,"4,002",-544,"1,029",363,"1,392",695,0,695,697,0,0,0,0,0,0,0,948,231,"1,179",104,238,342,837,"1,296","1,283","2,579",75,0,75,"2,504",0,0,0,0,0,0,0,222,101,323,1,0,1,322,69,10,79,14,0,14,65,0,0,0,0,0,0,0,305,194,499,33,0,33,466,3,30,33,0,0,0,33,0,0,0,0,0,0,0,605,657,"1,262","1,056",0,"1,056",206,"2,253",396,"2,649",976,0,976,"1,673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,525,556,258,0,258,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,"6,016","6,128",445,0,445,"5,683",205,"10,658","10,863","1,273",0,"1,273","9,590",158,"9,209","9,367",242,27,269,"9,098",21,"2,002","2,023",86,0,86,"1,937",129,"11,795","11,924",481,0,481,"11,443",0,0,0,0,0,0,0,740,377,"1,117",1,0,1,"1,116","9,101","46,330","55,431","9,741",266,"10,007","45,424",634,342,976,749,0,749,227,"2,190",659,"2,849","2,137",0,"2,137",712,326,63,389,0,0,0,389,434,220,654,197,233,430,224,"4,751","5,356","10,107","7,519",11,"7,530","2,577","2,629","1,741","4,370","4,230",413,"4,643",-273,137,78,215,0,0,0,215,190,409,599,30,401,431,168,"2,018","3,914","5,932",292,0,292,"5,640","13,309","12,782","26,091","15,154","1,058","16,212","9,879","38,806","76,704","115,510","30,331","2,290","32,621","82,889",,,,,,,,,,,,,,,
E0103,E06000025,South Gloucestershire UA,,UA,0,174,174,0,0,0,174,25,13,38,0,26,26,12,87,-38,49,1,-64,-63,112,0,0,0,0,0,0,0,16,4,20,1,21,22,-2,0,4,4,0,0,0,4,0,0,0,0,0,0,0,94,22,116,-27,72,45,71,111,682,793,0,997,997,-204,"2,032","2,378","4,410",26,"2,310","2,336","2,074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,641",866,"2,507",11,228,239,"2,268","4,006","4,105","8,111",12,"3,590","3,602","4,509",110,541,651,38,279,317,334,475,169,644,1,64,65,579,0,0,0,0,0,0,0,267,64,331,14,32,46,285,584,212,796,52,69,121,675,637,135,772,71,173,244,528,182,43,225,10,22,32,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,24,98,9,11,20,78,138,99,237,0,18,18,219,62,18,80,6,17,23,57,673,317,990,2,988,990,0,328,884,"1,212",0,622,622,590,0,0,0,0,0,0,0,66,178,244,0,1,1,243,8,3,11,0,1,1,10,284,243,527,0,37,37,490,0,317,317,0,0,0,317,0,0,0,0,0,0,0,0,30,30,0,0,0,30,"1,308","1,347","2,655",3,154,157,"2,498",302,"8,697","8,999",619,153,772,"8,227",225,"10,007","10,232",424,214,638,"9,594",0,0,0,0,0,0,0,100,"3,642","3,742",188,74,262,"3,480",38,"21,599","21,637",12,"21,421","21,433",204,213,237,450,0,68,68,382,"6,074","48,806","54,880","1,449","24,418","25,867","29,013",229,56,285,0,1,1,284,"1,695",551,"2,246","2,073",26,"2,099",147,145,40,185,0,6,6,179,904,876,"1,780",337,221,558,"1,222",125,63,188,3,-3,0,188,448,"1,041","1,489",13,678,691,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,954,"1,348",2,45,47,"1,301","3,940","3,581","7,521","2,428",974,"3,402","4,119","14,020","56,492","70,512","3,889","28,982","32,871","37,641",,,,,,,,,,,,,,,
